Date,AAPL US Equity,ADBE US Equity,AEE US Equity,AEP US Equity,AFL US Equity,AIG US Equity,AIZ US Equity,ALL US Equity,AMAT US Equity,AMT US Equity,AON US Equity,APC US Equity,AVB US Equity,AVGO US Equity,AWK US Equity,AXP US Equity,BAC US Equity,BBT US Equity,BHF US Equity,BHGE US Equity,BK US Equity,BLK US Equity,BRK/A US Equity,C US Equity,CB US Equity,CCI US Equity,CME US Equity,CNP US Equity,COF US Equity,COP US Equity,CRM US Equity,CSCO US Equity,CTSH US Equity,CVX US Equity,D US Equity,DLR US Equity,DUK US Equity,ED US Equity,EOG US Equity,EQIX US Equity,EXC US Equity,FB US Equity,FTI US Equity,GOOGL US Equity,GS US Equity,HAL US Equity,HP US Equity,IBM US Equity,INTC US Equity,INTU US Equity,JPM US Equity,KEY US Equity,KMI US Equity,LNC US Equity,MA US Equity,MET US Equity,MMC US Equity,MPC US Equity,MS US Equity,MSFT US Equity,MTB US Equity,NEE US Equity,NI US Equity,NOV US Equity,NVDA US Equity,OKE US Equity,ORCL US Equity,OXY US Equity,PCG US Equity,PEG US Equity,PFG US Equity,PGR US Equity,PLD US Equity,PNC US Equity,PPL US Equity,PRU US Equity,PSA US Equity,PSX US Equity,PXD US Equity,QCOM US Equity,SCHW US Equity,SLB US Equity,SO US Equity,SPG US Equity,SRE US Equity,STI US Equity,TMK US Equity,TRV US Equity,TXN US Equity,UNM US Equity,USB US Equity,V US Equity,VLO US Equity,WEC US Equity,WFC US Equity,WLTW US Equity,WMB US Equity,WY US Equity,XEL US Equity,XOM US Equity
2016-12-20,119.5525,105.77,54.0447,65.4714,71.6163,68.1039,94.5847,75.9353,33.14,108.555,113.25,71.2272,179.139,184.843,74.6927,76.51,23.0593,49.2265,,66.0898,48.5493,408.683,249041,61.3647,135.211,91.1737,125.298,25.887,92.787,52.8841,69.86,31.6319,56.42,123.1859,79.5327,99.4035,80.7379,76.1913,104.0413,362.257,36.8497,119.09,34.68,815.2,246.838,54.2584,82.7604,173.9575,38.4465,119.795,89.1014,18.943,21.3482,69.3574,105.388,50.1805,69.8625,51.1849,44.5608,65.2773,160.703,122.8655,22.8393,39.5358,106.1747,62.8433,39.6062,75.4803,62.5713,45.4543,60.7927,36.7815,54.2949,121.0195,35.9994,111.0044,224.77,89.6929,185.774,69.307,40.5371,87.5084,51.449,189.2,105.297,57.5146,75.5108,125.242,76.0352,45.5481,53.5648,78.9531,70.482,60.4485,57.9186,125.3198,32.9066,31.9784,42.0022,93.6398
2016-12-21,119.665,105.51,53.7962,65.0467,72.0674,68.1653,94.6052,75.8945,33.1095,108.169,113.675,71.0064,176.787,185.067,74.2947,76.7751,22.978,48.9682,,65.826,48.4169,403.636,248631,61.3142,135.547,90.7156,124.039,25.8765,92.6027,52.8123,70.11,31.487,56.28,123.1441,79.252,98.9571,80.3725,75.8593,103.426,357.437,36.5172,119.04,34.96,812.2,245.162,55.9168,83.4532,173.6772,38.2089,119.086,89.3279,18.7994,21.7593,69.4188,105.015,50.4578,69.7807,50.7806,44.4276,65.2773,159.567,122.1445,22.9627,39.5868,106.841,62.704,39.4335,75.2508,62.5611,45.2674,61.1652,36.7712,53.7256,120.5788,35.9264,110.3515,221.974,89.5278,184.933,69.566,40.3655,88.4113,51.4908,184.227,104.011,57.361,75.5411,125.375,76.1687,45.671,53.1875,78.7314,70.8575,60.4588,57.516,124.4596,33.1993,32.1138,41.9305,93.4845
2016-12-22,118.8778,104.72,54.2726,65.5025,72.1494,67.7255,95.4968,75.9353,33.5465,108.169,113.908,71.0264,177.595,183.351,73.9273,76.0208,22.8866,48.8753,,66.5564,48.478,397.062,249000,61.0518,135.537,90.7156,123.527,26.076,91.3228,52.8738,69.9,31.5284,56.45,124.0423,79.6574,99.8603,81.1762,76.2535,104.011,358.478,36.6938,117.4,35.25,809.68,243.822,56.0287,82.5609,173.397,38.1572,118.297,89.4721,18.8404,21.5743,69.0604,105.156,50.3191,69.8829,52.18,43.8335,65.2876,159.689,122.4535,23.0655,39.6377,108.1332,62.0292,39.5655,75.4594,62.7248,45.3608,60.4512,36.658,53.7256,120.3636,35.9577,109.5016,224.172,90.3325,187.034,69.1516,40.1534,88.6371,51.6163,182.231,104.307,57.4941,75.3291,124.915,76.1995,45.5993,53.1672,78.4896,71.6815,60.7174,57.5573,124.3179,32.8524,31.9054,42.033,94.0954
2016-12-23,119.1129,105.02,54.314,65.43,71.9136,67.9096,95.589,76.0373,33.4347,108.18,114.324,71.5082,178.382,184.711,74.4478,76.4183,22.9476,49.1129,,65.8666,48.4475,395.646,248000,61.5564,135.333,90.8301,122.995,26.0655,91.8245,52.6994,69.87,31.6008,56.49,123.6767,79.7821,100.0264,81.0197,76.3884,102.9016,364.167,36.6834,117.27,35.02,807.8,244.685,55.7947,82.2355,173.0337,38.1986,118.307,89.6368,18.9533,21.7182,69.2242,105.559,50.3191,69.9952,52.636,44.1101,64.9691,160.784,122.7934,22.9318,39.1079,110.8287,62.8647,39.3827,75.1987,62.6327,45.3608,60.4409,36.6374,53.5703,120.9068,35.7803,110.0716,225.678,90.4976,185.103,69.2552,40.7087,87.7444,51.5849,181.931,103.837,57.5146,74.9758,124.915,76.3844,45.5379,53.2181,78.7415,71.9319,60.7381,57.7741,125.9775,34.2185,31.8533,42.033,93.9297
2016-12-27,119.8694,104.98,54.4279,65.3885,72.1699,68.2062,96.0604,75.9659,33.8717,108.445,113.929,71.7992,179.742,185.087,74.5805,76.4285,22.9577,49.2885,,66.4956,48.6002,397.441,247300,61.6574,134.896,91.1321,122.753,25.992,91.9064,52.9354,69.85,31.7561,56.62,123.4678,79.699,100.0991,80.8735,76.5129,103.416,364.279,36.7874,118.01,35.67,809.93,245.284,55.866,83.9361,173.48,38.3019,118.287,89.7192,19.0251,21.7285,69.2242,105.65,50.5687,69.6684,52.9885,44.1715,65.0102,161.808,122.814,22.8599,39.6581,118.4407,63.2289,39.4234,75.449,62.6225,45.4854,60.772,36.7712,53.8705,121.2655,35.6968,110.4033,227.143,90.5182,185.093,69.6592,40.8602,87.6725,51.5535,181.942,104.159,57.7399,75.1979,124.772,76.8876,45.6198,53.3303,78.943,72.443,60.5726,57.7637,125.765,34.457,31.7075,42.095,93.9711
2016-12-28,119.3583,103.77,53.6616,64.6221,71.5548,67.3676,95.4968,75.8028,33.4347,107.986,113.139,70.896,179.2,182.935,73.4579,75.8067,22.6734,48.7616,,65.6434,48.5187,390.815,245330,60.5976,135.069,90.3408,121.985,25.6561,90.2989,52.0839,69.09,31.487,56.15,123.1441,79.3455,99.6838,80.4038,75.8074,102.5184,361.358,36.5795,116.92,35.19,804.57,244.36,55.2453,82.288,172.494,37.8473,116.83,89.0705,18.7378,21.3071,68.2103,104.521,49.8939,69.178,52.1696,43.6593,64.7122,160.324,122.196,22.5719,38.6799,110.2936,61.7721,39.2812,74.9484,61.9981,45.0804,60.0166,36.5036,53.3633,119.9843,35.3316,108.7864,225.224,89.8786,181.902,68.1055,40.2746,86.8414,51.1352,180.122,102.811,56.8081,74.5821,124.874,76.0455,45.0156,53.0754,78.8926,71.6294,59.8797,57.1133,124.3281,33.6547,31.1448,41.6402,93.5052
2016-12-29,119.3276,103.68,54.4279,65.5439,71.5856,66.9791,94.9639,75.7314,33.1908,108.547,112.835,70.364,180.91,182.61,74.2131,75.348,22.3383,48.2657,,65.6536,48.2031,388.733,244500,59.9315,135.151,90.5907,121.596,25.9605,89.193,51.8479,69.15,31.5284,56.18,123.0501,80.0316,102.165,81.4372,76.8449,102.1452,364.657,37.1199,116.35,35.55,802.88,241.852,54.9808,82.057,172.9195,37.8783,116.284,88.4423,18.5839,21.3379,67.7187,104.611,49.7367,69.2087,52.294,43.1779,64.6198,159.28,123.7718,22.8701,38.5475,112.4945,62.1042,39.2913,74.6668,63.0403,45.7451,59.8614,36.5448,54.1086,119.0003,35.749,107.7085,227.412,89.3937,181.742,68.4058,39.9616,86.4001,51.6267,181.962,103.912,55.9992,74.3297,125.089,76.1482,44.862,52.5834,78.9228,71.5877,60.8622,56.6178,124.1147,33.6222,31.6241,42.312,93.5569
2016-12-30,118.3974,102.95,54.3243,65.2125,71.3498,66.7848,95.1586,75.5683,32.7945,107.822,112.946,69.9827,182.507,179.463,73.8457,75.5111,22.4399,48.5757,,65.9072,48.2438,390.313,244121,59.9819,135.028,90.3408,121.343,25.866,89.3262,51.4376,68.46,31.2799,56.03,122.9248,79.6158,102.0093,81.0197,76.4403,101.9637,364.983,36.8809,115.05,35.53,792.45,243.142,55.0317,81.2488,172.2864,37.4753,115.97,88.8542,18.748,21.2865,67.8723,104.087,49.8199,69.0452,52.1903,43.2803,63.839,160.099,123.0302,22.7673,38.1501,107.7597,61.4936,39.0476,74.281,62.7101,45.5685,59.8717,36.5345,54.6469,119.8818,35.5299,107.8536,230.61,89.1461,180.161,67.5358,39.8505,86.1436,51.4385,183.71,103.552,56.163,74.461,125.222,74.9364,44.9849,52.6551,78.6105,71.2643,60.6553,56.8965,124.2265,33.7631,31.3532,42.064,93.4638
2017-01-03,118.7347,103.48,54.2415,65.0053,71.5241,66.5905,96.4498,75.6193,32.4591,108.302,113.503,70.5045,181.961,181.057,73.7334,76.8056,22.8765,48.5343,,65.9681,48.8344,396.354,245850,61.1527,134.609,90.372,120.344,25.8136,90.9951,51.9197,70.54,31.6112,56.52,123.0814,79.2624,103.1513,81.1345,76.3884,104.4245,366.321,36.5691,116.86,36.39,808.01,245.294,56.6494,82.6764,173.5319,37.8163,116.112,89.8222,18.7378,22.2116,68.5278,106.245,50.1805,69.3313,54.8646,44.0998,64.291,160.416,122.2681,22.8187,38.5271,102.9845,62.929,39.3015,75.3655,62.2974,45.0597,60.6168,36.5654,54.6572,120.917,35.509,108.6828,230.631,89.5381,186.694,67.7429,40.5876,87.0158,51.2816,188.828,104.056,56.8183,74.6225,123.667,75.5628,45.3433,52.7474,80.1017,73.4548,60.4899,57.8154,125.2017,34.1101,31.6345,41.9813,94.1161
2017-01-04,118.6018,104.14,54.3036,65.0985,72.1801,67.4597,97.4438,75.8232,32.764,108.496,114.749,71.0666,182.713,179.767,74.3049,78.0594,23.3029,48.9062,,65.684,49.5981,396.59,246599.98,61.9803,134.415,90.9134,121.522,26.0445,92.4593,52.4019,72.8,31.4248,57.32,123.0501,79.1896,106.4214,81.051,76.3158,104.5052,373.664,36.8809,118.69,36.73,807.77,246.878,56.863,82.4454,175.6804,37.62,116.344,89.9869,18.9943,22.3247,69.3983,107.253,50.4578,69.7603,53.1128,44.6837,64.0034,161.399,122.6286,22.9935,39.2607,105.3872,62.7683,39.4952,74.5417,62.5244,45.3712,61.1652,36.8947,55.6303,121.942,35.582,110.0094,232.323,90.023,184.263,67.8154,41.6174,87.6623,51.2294,190.338,104.951,57.4839,75.5007,123.002,75.4704,45.9987,53.1369,80.7566,70.8158,60.9553,57.867,126.7459,34.0017,31.9158,42.1673,93.0806
2017-01-05,119.2049,105.91,54.5729,65.4507,71.7086,67.0813,97.4848,75.4765,32.6217,108.118,114.921,71.8695,183.826,176.935,74.4274,77.0972,23.0288,48.2761,,65.2783,48.9668,392.364,244851.5,60.9004,133.505,90.8301,121.943,26.0445,90.4934,52.248,72.79,31.4979,57.09,122.5174,79.2936,109.2556,81.1554,76.4818,105.07,377.585,36.8913,120.67,36.61,813.02,245.04,57.1886,82.7184,175.0992,37.558,117.063,89.1586,18.7583,22.2938,68.4356,108.079,49.7644,69.7807,52.9159,44.274,64.0034,159.024,122.5565,23.3226,39.4034,102.7119,63.0147,39.3933,73.6449,62.4728,45.4439,60.5443,36.8844,55.651,120.3123,35.7907,108.3615,234.799,89.4865,185.794,67.8983,41.365,87.5289,51.3862,190.669,104.704,56.2142,75.0355,121.038,74.8851,45.5276,52.2451,81.7037,70.5967,61.038,56.9688,127.965,34.4137,32.2493,42.1673,91.6931
2017-01-06,120.5339,108.3,54.9871,65.3989,71.9546,68.3186,98.3558,75.5989,32.5607,107.404,115.802,71.9999,185.443,179.28,74.3355,77.2508,23.0288,48.5963,,64.8826,49.0482,394.169,245394,61.1123,134.221,89.0185,123.279,26.6219,90.7187,52.0531,73.8,31.5606,57.87,122.0266,79.9381,108.0098,80.884,76.71,106.1088,378.341,37.494,123.41,36.4,825.21,248.676,57.6464,85.1012,175.9607,37.6923,118.591,89.169,18.7994,22.4172,69.2754,108.857,50.088,70.1587,52.211,44.9193,64.5581,160.232,122.196,22.9935,39.7295,104.0849,62.0185,39.1995,74.1246,63.1745,45.9008,60.9065,37.0799,56.0133,122.024,36.062,108.9833,235.615,88.1041,185.163,67.8776,41.6275,88.7397,51.2503,193.181,105.898,56.8593,75.4401,120.977,76.1482,45.9577,52.5834,82.8322,69.5328,60.7898,56.8242,128.7981,35.151,32.1451,42.2914,91.6413
2017-01-09,121.6379,108.57,53.8376,64.5392,71.2678,67.8789,96.4396,74.5182,33.3128,107.149,114.84,70.2336,182.579,179.666,72.8149,77.65,22.8968,48.2761,,64.1522,48.5086,390.19,243111,60.7793,133.383,89.258,122.374,26.118,89.5309,50.9452,73.96,31.5084,56.58,120.9822,78.7114,106.7225,79.9968,75.4858,103.9001,381.098,36.6523,124.9,35.89,827.18,246.635,57.0461,83.2432,174.0094,37.8266,118.235,89.2311,18.7378,22.2424,68.4217,108.645,49.6443,69.2597,51.2678,43.7515,64.3527,159.618,121.8871,22.685,38.792,108.3048,61.5686,39.7909,73.4989,62.2251,45.1947,60.2132,36.7609,55.5889,121.1528,35.7073,108.5584,234.005,86.6804,182.692,68.0019,41.5164,88.0112,50.7483,192.23,104.313,56.5624,74.7523,120.005,76.3433,45.4559,52.3476,82.3687,69.2303,59.9624,55.9983,128.0158,34.6197,32.2701,41.6506,90.1295
2017-01-10,121.7606,108.26,53.8169,64.3424,71.1755,68.7174,96.5318,75.191,33.6684,105.598,114.06,69.8321,182.167,183.321,72.172,78.4586,23.2928,48.2037,,63.2798,48.59,390.077,242077,60.7894,133.332,87.8316,122.343,26.1915,91.1078,50.9452,73.98,31.7172,56.66,120.0631,78.41,106.2657,79.8506,75.3613,104.2833,377.871,36.434,124.35,35.79,826.01,246.31,55.5913,82.7604,171.7986,37.7543,117.829,89.4899,18.9635,22.1705,69.08,108.413,49.8569,68.9635,50.7599,44.1101,64.3321,160.375,122.1239,22.5616,38.4761,107.4871,60.0583,39.4136,72.3205,61.9878,45.1324,60.6892,37.3784,54.3156,121.6345,35.4151,109.4186,232.467,86.4122,181.361,67.9812,41.5871,86.8106,50.5915,190.452,103.984,57.0334,74.8534,119.862,76.6103,45.671,52.5014,81.9254,69.3972,60.0865,56.3906,128.2292,30.9007,32.02,41.6402,88.9801
2017-01-11,122.4148,108.99,54.0551,65.4403,71.6163,68.4618,97.1466,75.3848,34.014,105.935,114.101,71.8594,180.467,182.153,72.0189,78.7247,23.4248,48.3174,,64.2943,48.9057,390.733,243160,60.5169,133.229,88.7062,121.922,26.6849,91.2716,52.5455,75.77,31.477,57.01,121.0762,78.6179,106.0996,80.4769,75.7659,105.8163,379.454,36.777,126.09,36.67,829.86,249.549,56.3543,83.5896,174.1131,38.1779,118.103,90.1629,19.0764,22.5508,69.5635,108.908,50.3191,68.892,51.4751,44.7349,64.9177,160.692,122.9787,22.7467,39.2607,106.1646,61.333,39.8724,72.3205,62.8236,45.7347,61.0307,37.5328,54.0879,124.361,35.7281,110.3722,226.751,87.5779,182.982,68.468,41.7184,87.8983,50.9679,188.177,105.085,57.3713,74.5905,120.343,77.2265,45.9065,53.0857,82.4191,69.9709,60.6553,56.5765,127.7517,31.2043,32.2597,42.0537,89.8913
2017-01-12,121.9037,108.59,53.8066,65.5543,71.319,67.746,97.1774,75.1197,33.8514,106.312,114.101,71.749,181.93,181.584,72.1414,78.694,23.2725,47.8732,,63.3204,48.3253,388.005,242849.91,59.7801,132.647,88.6854,122.479,26.5904,89.9917,51.4478,75.21,31.3622,56.99,121.3164,78.2541,106.4111,80.9362,76.378,106.4391,382.078,36.8289,126.62,36,829.53,247.599,56.1407,82.9388,174.3207,37.9299,118.773,89.2932,18.7686,22.8077,68.4423,109.817,49.8384,69.035,51.0501,44.694,64.3219,158.993,123.0714,22.6542,38.8837,104.4281,60.5939,39.9642,71.9868,62.545,45.7658,60.9169,37.2549,54.5434,121.4398,35.9994,108.0194,224.213,87.0105,182.652,68.4887,41.6578,87.5597,51.2398,189.314,104.786,56.8183,74.2365,119.422,76.8671,45.6607,52.7166,81.9858,69.3867,60.707,56.2667,127.7314,31.1176,31.8533,42.219,89.4046
2017-01-13,121.689,108.53,53.8169,65.4921,71.3908,67.8483,97.1774,75.3338,34.3392,105.547,114.729,71.4981,181.59,183.199,72.2741,78.4279,23.3639,48.0591,,61.7988,48.6104,389.092,242500.05,60.1838,133.117,89.2059,122.942,26.6849,90.9747,51.8992,75.64,31.3935,56.52,121.5462,78.1813,106.1931,80.5917,76.3573,106.4593,382.895,36.8289,128.34,35.85,830.94,248.066,55.4895,82.204,173.6876,38.0126,118.834,89.7695,19.0662,23.0441,69.1314,109.807,50.2082,69.1882,50.1483,44.8783,64.4143,159.73,122.608,22.5822,38.1093,104.4181,60.3154,40.0253,72.0389,62.5141,45.7243,61.0824,37.3063,54.1397,122.3254,35.8533,109.0663,220.932,85.9273,182.062,69.2759,41.8092,87.0363,51.0307,190.265,104.714,57.3098,74.722,119.729,77.0211,45.8655,52.9832,81.7843,69.2511,60.7484,57.103,126.7155,30.9658,31.9263,42.0123,89.415
2017-01-17,122.6704,108,54.4175,66.0929,71.6368,67.5517,97.0544,75.293,33.8412,107.302,115.063,70.9763,181.642,181.838,73.5497,78.4074,22.3891,47.0674,,62.7929,47.2765,384.425,239166,58.9222,133.873,90.9551,121.701,26.7583,88.4353,51.4478,75.02,31.31,56.58,121.4417,79.2104,107.2831,80.8527,77.3947,106.5502,384.1,37.2862,127.87,35.35,827.46,239.374,55.9677,83.7681,174.2585,38.0229,117.809,86.508,18.1734,23.1778,67.3726,109.504,49.5056,69.0963,50.5111,43.1779,64.2397,156.261,123.8129,22.9833,38.3844,102.0759,60.3154,39.8622,72.7168,63.7524,46.1189,60.296,37.0285,54.3777,117.3207,36.1977,107.7085,224.615,86.2058,181.111,66.4896,40.7188,88.6884,51.9614,191.63,106.391,55.1698,73.8319,120.148,76.4974,44.9644,51.5686,81.875,69.0425,61.3793,55.5234,127.325,30.8357,31.8846,42.5807,90.4608
2017-01-18,122.6602,108.79,54.2208,65.7303,71.7291,67.7358,97.4746,75.9761,34.2376,107.812,115.498,70.1432,181.91,187.838,74.0906,79.3184,22.978,47.7285,,62.6306,47.0728,387.707,240700,57.923,134.875,90.7885,123.342,26.9578,89.3671,51.5709,75.78,31.3518,57.36,121.0866,79.1792,108.6223,80.8944,77.2184,106.4694,384.713,37.1095,127.92,34.92,829.02,237.902,56.0898,82.393,173.1271,37.9816,117.505,86.9118,18.6044,23.0647,68.9772,109.766,49.9771,69.6377,50.6873,43.9052,64.2088,158.267,123.6173,23.1581,38.1297,103.9335,60.5832,39.954,72.2892,63.4222,45.8801,61.5481,37.4093,54.709,119.7819,36.0412,109.4394,222.459,86.7939,183.102,67.4632,41.4963,89.7658,51.8882,192.912,106.782,55.6613,74.6512,121.253,76.3844,45.5583,51.8249,82.2075,69.6266,61.4103,56.0293,128.1784,30.7273,31.7804,42.7151,89.3425
2017-01-19,122.4455,109.79,53.6512,64.9432,71.2063,67.7869,98.0177,75.6702,34.2985,106.557,113.706,70.4343,180.519,188.387,73.3456,78.4996,22.8765,46.7884,,62.8538,45.6575,387.041,239120,57.1862,134.159,89.3309,122.406,26.7059,88.7937,51.1503,75.57,31.2996,56.65,120.7106,78.6075,108.7469,80.4978,76.2432,106.2572,389.227,37.1407,127.55,34.2,824.37,234.978,56.3034,81.5847,173.1375,37.7853,117.667,86.2491,18.3068,23.0955,68.5966,109.635,49.9401,68.9022,50.1379,43.4852,64.0034,158.993,122.8449,22.973,38.6188,106.1646,59.9405,39.9744,71.6739,63.0507,45.3608,60.327,37.4401,54.6158,119.0507,35.7177,108.5791,222.18,85.6178,184.043,66.7485,41.8395,89.4785,51.2921,189.138,105.033,55.1288,74.459,120.69,75.8709,45.4969,51.9991,82.3486,68.9173,60.5623,56.3493,127.4876,30.8465,31.4782,42.2604,87.7375
2017-01-20,122.6704,110.71,53.8998,65.1607,71.8418,68.0425,98.53,75.9965,34.39,106.312,113.493,70.2838,182.322,193.991,73.4069,77.998,22.9882,46.9227,,62.8741,45.3724,391.195,240280,56.6311,134.302,90.3928,122.721,26.8738,89.4285,52.0428,76.03,31.4248,56.85,120.7315,78.7842,109.837,80.717,75.8178,106.5401,391.391,37.203,127.04,34.14,828.17,235.78,57.4328,81.8681,177.0194,38.1676,118.834,86.6322,18.3273,23.1161,68.8434,111.08,50.2267,69.4538,50.5422,43.6286,64.4554,160.713,122.8243,23.1478,39.8212,105.0036,60.6153,40.6472,71.5279,63.319,45.4231,60.265,37.6048,54.4192,120.8425,35.8951,109.4394,224.904,85.6694,185.063,65.1326,41.7083,88.75,51.3026,190.803,105.404,56.1528,74.8332,120.721,76.7644,46.1011,52.4809,82.4594,69.0947,60.5002,56.8552,128.0768,30.5863,31.4991,42.4464,88.9386
2017-01-23,122.7522,110.97,53.8273,64.9535,71.0935,66.9688,98.3456,75.5989,34.2985,106.904,113.118,70.1131,182.25,193.909,73.2436,77.7626,22.9069,46.9021,,62.306,44.6698,387.769,238100.05,56.1971,134.323,90.6427,122.28,26.7059,88.9473,51.2324,76.16,31.6023,56.17,120.5122,78.5659,110.0965,80.4038,75.6933,104.5097,393.516,36.6834,128.93,33.47,844.43,236.257,55.754,80.6189,177.5176,37.9919,118.834,86.6736,18.1529,22.7563,68.6069,110.746,50.014,69.3619,50.5007,42.9832,64.6814,159.597,122.3299,22.829,39.1588,106.0939,59.8655,40.4535,70.9022,62.9372,44.935,59.7476,37.5019,54.6883,120.41,35.8533,108.2993,227.257,84.8028,182.992,56.846,41.5871,86.472,51.062,191.289,105.157,56.46,74.4287,120.742,77.7708,45.9065,52.2451,82.7717,69.1051,60.3864,56.0086,127.6095,30.5863,31.7075,42.1777,87.986
2017-01-24,122.6397,113.72,53.9101,65.026,71.5753,66.9791,99.1347,75.9251,34.5831,106.69,113.635,71.4379,180.869,200.762,73.3864,79.257,23.3029,47.4806,,63.5842,45.4437,391.174,240940.05,57.267,134.875,91.2674,123.542,26.8948,90.8518,51.5709,77.11,31.9469,56.61,121.5357,78.4516,111.4461,80.5604,75.5169,104.7319,397.917,36.5068,129.37,34.21,849.53,237.283,57.6057,83.8836,182.5723,38.8702,120.509,87.7194,18.5223,23.2497,69.7383,111.039,50.7629,70.0498,51.9208,43.772,65.2567,163.333,122.3608,22.8804,39.7804,108.3553,60.2833,40.8817,70.7771,62.834,45.122,60.6168,37.6768,53.6531,122.1915,36.1142,109.543,229.465,86.8558,180.841,56.9703,42.203,86.7901,50.7902,190.4,105.64,57.832,75.1063,119.514,79.1572,46.3264,53.0652,83.8599,70.7845,60.4278,56.4732,128.1784,30.8791,32.4368,42.157,88.1102
2017-01-25,124.5922,114.25,53.7444,64.7671,72.2314,67.204,100.4566,76.8631,34.9794,106.027,114.273,70.9261,178.675,205.564,73.1925,78.7043,23.7294,48.5343,,64.5174,45.7288,398.303,246340,58.2258,135.999,90.7677,126.393,27.2412,90.4934,52.0018,78.47,32.0513,57.55,122.4443,78.805,111.4877,80.456,75.4651,104.9541,392.576,36.7354,131.48,35.27,858.45,240.908,58.4095,85.1432,185.053,39.0562,121.787,89.0758,18.8814,23.2291,70.9829,111.312,51.9092,70.4912,51.4855,44.9296,65.4211,166.004,122.5771,22.829,40.4733,108.8197,59.5013,40.9327,71.0482,62.7824,45.0597,61.724,38.8706,53.6117,124.6115,36.0203,111.2739,225.874,87.6914,180.361,58.9384,42.6977,87.7444,50.7065,188.601,105.537,59.5625,75.5412,120.363,80.6976,47.1148,53.7622,84.535,71.2747,60.1279,58.4555,129.6007,31.2369,33.5413,42.1363,88.3691
2017-01-26,124.6536,112.88,53.9308,64.881,72.3339,67.5108,101.3276,77.2913,34.5323,106.414,114.384,71.3978,179.478,207.28,73.6722,78.7452,23.8005,48.7823,,64.0102,45.7899,389.164,247640,57.8927,135.989,91.6318,127.013,27.2832,91.8552,51.9403,77.95,32.093,56.27,121.7237,78.6803,111.6745,80.4978,75.7556,105.4491,392.351,36.673,132.78,35.25,856.98,243.274,59.0708,78.8449,185.437,38.8082,120.214,89.8213,18.9328,23.0441,71.6412,110.494,51.7983,70.5836,51.2471,45.0935,66.0272,167.468,122.299,22.8496,39.9944,110.6975,59.496,40.9123,71.4862,62.6998,44.9974,60.6064,39.1485,52.7318,125.2499,35.9055,111.2532,225.193,86.9074,182.322,55.9863,42.8593,87.0979,50.8529,188.28,105.239,59.6546,75.7131,120.834,81.3959,47.504,54.2747,83.87,70.2734,60.2727,59.0336,129.6108,31.4103,33.135,42.281,88.6383
2017-01-27,124.6638,113.99,53.6616,65.2228,72.0366,66.6825,100.3029,77.067,35.6095,105.925,114.83,70.2637,178.355,208.843,73.7947,78.6633,23.7192,48.524,,64.0001,45.7899,384.692,246999.98,57.6404,136.234,90.4241,126.561,27.3567,91.2818,50.7092,78.21,32.3436,56.13,118.8412,78.5035,110.491,80.3099,75.8593,103.944,391.075,36.4548,132.18,35.3,845.03,240.603,59.2234,76.2941,184.0254,39.2421,120.346,90.0076,18.7788,23.003,71.2812,110.958,51.41,70.6863,50.8739,44.9193,67.5785,167.887,124.9973,22.6542,39.6072,112.8377,59.4743,41.0142,71.9033,62.5553,44.717,60.0166,39.1073,50.9824,125.2602,35.7594,110.4758,223.46,85.3908,181.551,56.1831,42.7179,86.708,50.696,185.612,104.375,59.1324,75.3996,120.803,80.6462,47.2571,54.3157,84.404,70.2108,60.221,58.4245,128.4527,30.9007,32.5515,42.0847,88.5452
2017-01-30,124.3367,113.82,53.527,65.4714,72.1186,66.3553,99.3601,77.0874,34.8981,105.098,113.827,69.0794,177.315,206.316,73.3864,79.1035,23.3029,48.0178,,62.7118,45.6774,384.815,246500.02,57.1358,134.609,90.3304,126.698,27.1153,90.9337,48.7087,78.71,32.187,53.66,116.7837,78.2333,110.4806,80.4978,76.0045,102.2268,394.557,36.4132,130.98,33.3,823.83,237.506,57.4633,73.9532,182.4685,38.6635,120.285,89.0758,18.5428,22.7204,70.448,110.413,50.7536,70.1627,50.1276,44.3739,66.9108,167.079,126.1096,22.4588,38.2621,111.071,58.2396,41.0142,70.7875,62.5141,44.8727,59.7476,38.5825,50.4544,123.9627,35.8742,109.4186,221.829,84.9369,178.89,55.5305,42.2333,85.7947,50.8843,183.782,103.737,58.6409,74.8939,120.199,80.5119,46.928,54.1722,84.3335,71.1704,60.2003,57.898,127.5688,30.5429,32.4681,42.095,87.8721
2017-01-31,124.0504,113.38,54.5211,66.3518,71.7496,65.7111,99.5343,76.6796,34.8067,105.598,114.467,69.7819,178.551,202.539,74.9479,78.1822,22.9882,47.7182,,63.9899,45.7387,383.584,245980.34,56.3485,134.384,91.4444,127.371,27.5142,89.4797,50.0219,79.1,32.0721,52.59,116.2929,79.2936,111.7368,81.98,77.1354,102.6106,393.138,37.2862,130.32,33.62,820.19,232.855,57.5549,74.6985,181.1399,38.0436,120.336,87.6262,18.4402,23.0925,69.44,107.413,50.3006,69.8342,49.8063,43.7256,66.4176,166.383,127.4176,23.0038,38.5271,110.223,59.6909,40.8919,70.6728,63.8659,45.9528,59.075,38.531,50.5683,124.0451,36.3542,108.9419,221.84,84.2044,180.321,55.3441,41.6376,85.8973,51.6895,190.017,105.352,58.1802,74.3781,120.476,78.0727,46.7223,53.9672,83.336,68.594,61.069,58.1561,127.1218,31.2694,32.6452,42.7048,86.8676
